"","year","iso3c","sector","co2e_emissions"
"2627",2016,"ARM","Total including LUCF",9.54
"2628",2016,"ARM","Total excluding LUCF",9.51
"2629",2016,"ARM","Energy",6.03
"2630",2016,"ARM","Transportation",1.58
"2631",2016,"ARM","Agriculture",2.33
"2632",2016,"ARM","Electricity/Heat",1.19
"2633",2016,"ARM","Building",1.24
"2634",2016,"ARM","Fugitive Emissions",0.9
"2635",2016,"ARM","Waste",0.75
"2636",2016,"ARM","Other Fuel Combustion",0.72
"2637",2016,"ARM","Manufacturing/Construction",0.4
"2638",2016,"ARM","Industrial Processes",0.4
"2639",2016,"ARM","Bunker Fuels",0.14
"2640",2016,"ARM","Land-Use Change and Forestry",0.04
"2641",2017,"ARM","Total including LUCF",9.32
"2642",2017,"ARM","Total excluding LUCF",9.28
"2643",2017,"ARM","Energy",6.28
"2644",2017,"ARM","Transportation",1.67
"2645",2017,"ARM","Agriculture",1.87
"2646",2017,"ARM","Electricity/Heat",1.26
"2647",2017,"ARM","Building",1.32
"2648",2017,"ARM","Fugitive Emissions",0.9
"2649",2017,"ARM","Waste",0.74
"2650",2017,"ARM","Other Fuel Combustion",0.68
"2651",2017,"ARM","Manufacturing/Construction",0.45
"2652",2017,"ARM","Industrial Processes",0.38
"2653",2017,"ARM","Bunker Fuels",0.17
"2654",2017,"ARM","Land-Use Change and Forestry",0.04
"2655",2018,"ARM","Total including LUCF",9.4
"2656",2018,"ARM","Total excluding LUCF",9.36
"2657",2018,"ARM","Energy",6.5
"2658",2018,"ARM","Transportation",1.81
"2659",2018,"ARM","Agriculture",1.75
"2660",2018,"ARM","Electricity/Heat",1.5
"2661",2018,"ARM","Building",1.17
"2662",2018,"ARM","Fugitive Emissions",0.9
"2663",2018,"ARM","Waste",0.74
"2664",2018,"ARM","Other Fuel Combustion",0.67
"2665",2018,"ARM","Manufacturing/Construction",0.46
"2666",2018,"ARM","Industrial Processes",0.37
"2667",2018,"ARM","Bunker Fuels",0.19
"2668",2018,"ARM","Land-Use Change and Forestry",0.04
"2669",1990,"ATG","Total excluding LUCF",0.36
"2670",1990,"ATG","Total including LUCF",0.36
"2671",1990,"ATG","Energy",0.22
"2672",1990,"ATG","Industrial Processes",0
"2673",1990,"ATG","Electricity/Heat",0.1
"2674",1990,"ATG","Bunker Fuels",0.18
"2675",1990,"ATG","Transportation",0.1
"2676",1990,"ATG","Waste",0.1
"2677",1990,"ATG","Agriculture",0.04
"2678",1990,"ATG","Building",0.01
"2679",1990,"ATG","Other Fuel Combustion",0.01
"2680",1990,"ATG","Land-Use Change and Forestry",0
"2681",1990,"ATG","Manufacturing/Construction",0
"2682",1990,"ATG","Fugitive Emissions",0
"2683",1991,"ATG","Total excluding LUCF",0.37
"2684",1991,"ATG","Total including LUCF",0.37
"2685",1991,"ATG","Energy",0.22
"2686",1991,"ATG","Industrial Processes",0
"2687",1991,"ATG","Electricity/Heat",0.1
"2688",1991,"ATG","Bunker Fuels",0.18
"2689",1991,"ATG","Transportation",0.1
"2690",1991,"ATG","Waste",0.1
"2691",1991,"ATG","Agriculture",0.04
"2692",1991,"ATG","Building",0.01
"2693",1991,"ATG","Other Fuel Combustion",0.01
"2694",1991,"ATG","Land-Use Change and Forestry",0
"2695",1991,"ATG","Manufacturing/Construction",0
"2696",1991,"ATG","Fugitive Emissions",0
"2697",1992,"ATG","Total excluding LUCF",0.45
"2698",1992,"ATG","Total including LUCF",0.45
"2699",1992,"ATG","Energy",0.29
"2700",1992,"ATG","Industrial Processes",0.01
"2701",1992,"ATG","Electricity/Heat",0.13
"2702",1992,"ATG","Bunker Fuels",0.24
"2703",1992,"ATG","Transportation",0.14
"2704",1992,"ATG","Waste",0.11
"2705",1992,"ATG","Agriculture",0.04
"2706",1992,"ATG","Building",0.01
"2707",1992,"ATG","Other Fuel Combustion",0.01
"2708",1992,"ATG","Land-Use Change and Forestry",0
"2709",1992,"ATG","Manufacturing/Construction",0
"2710",1992,"ATG","Fugitive Emissions",0
"2711",1993,"ATG","Total excluding LUCF",0.43
"2712",1993,"ATG","Total including LUCF",0.43
"2713",1993,"ATG","Energy",0.26
"2714",1993,"ATG","Industrial Processes",0.01
"2715",1993,"ATG","Electricity/Heat",0.12
"2716",1993,"ATG","Bunker Fuels",0.22
"2717",1993,"ATG","Transportation",0.13
"2718",1993,"ATG","Waste",0.11
"2719",1993,"ATG","Agriculture",0.04
"2720",1993,"ATG","Building",0.01
"2721",1993,"ATG","Other Fuel Combustion",0.01
"2722",1993,"ATG","Land-Use Change and Forestry",0
"2723",1993,"ATG","Manufacturing/Construction",0
"2724",1993,"ATG","Fugitive Emissions",0
"2725",1994,"ATG","Total excluding LUCF",0.43
"2726",1994,"ATG","Total including LUCF",0.43
"2727",1994,"ATG","Energy",0.26
"2728",1994,"ATG","Industrial Processes",0.01
"2729",1994,"ATG","Electricity/Heat",0.11
"2730",1994,"ATG","Bunker Fuels",0.23
"2731",1994,"ATG","Transportation",0.13
"2732",1994,"ATG","Waste",0.12
"2733",1994,"ATG","Agriculture",0.04
"2734",1994,"ATG","Building",0.01
"2735",1994,"ATG","Other Fuel Combustion",0.01
"2736",1994,"ATG","Land-Use Change and Forestry",0
"2737",1994,"ATG","Manufacturing/Construction",0
"2738",1994,"ATG","Fugitive Emissions",0
"2739",1995,"ATG","Total excluding LUCF",0.46
"2740",1995,"ATG","Total including LUCF",0.46
"2741",1995,"ATG","Energy",0.28
"2742",1995,"ATG","Industrial Processes",0.02
"2743",1995,"ATG","Electricity/Heat",0.12
"2744",1995,"ATG","Bunker Fuels",0.24
"2745",1995,"ATG","Transportation",0.14
"2746",1995,"ATG","Waste",0.12
"2747",1995,"ATG","Agriculture",0.04
"2748",1995,"ATG","Building",0.01
"2749",1995,"ATG","Other Fuel Combustion",0.01
"2750",1995,"ATG","Land-Use Change and Forestry",0
"2751",1995,"ATG","Manufacturing/Construction",0
"2752",1995,"ATG","Fugitive Emissions",0
"2753",1996,"ATG","Total excluding LUCF",0.49
"2754",1996,"ATG","Total including LUCF",0.49
"2755",1996,"ATG","Energy",0.28
"2756",1996,"ATG","Industrial Processes",0.03
"2757",1996,"ATG","Electricity/Heat",0.13
"2758",1996,"ATG","Bunker Fuels",0.22
"2759",1996,"ATG","Transportation",0.14
"2760",1996,"ATG","Waste",0.13
"2761",1996,"ATG","Agriculture",0.04
"2762",1996,"ATG","Building",0.01
"2763",1996,"ATG","Other Fuel Combustion",0.01
"2764",1996,"ATG","Land-Use Change and Forestry",0
"2765",1996,"ATG","Manufacturing/Construction",0
"2766",1996,"ATG","Fugitive Emissions",0
"2767",1997,"ATG","Total excluding LUCF",0.52
"2768",1997,"ATG","Total including LUCF",0.52
"2769",1997,"ATG","Energy",0.3
"2770",1997,"ATG","Industrial Processes",0.04
"2771",1997,"ATG","Electricity/Heat",0.14
"2772",1997,"ATG","Bunker Fuels",0.23
"2773",1997,"ATG","Transportation",0.14
"2774",1997,"ATG","Waste",0.13
"2775",1997,"ATG","Agriculture",0.04
"2776",1997,"ATG","Building",0.01
"2777",1997,"ATG","Other Fuel Combustion",0.01
"2778",1997,"ATG","Land-Use Change and Forestry",0
"2779",1997,"ATG","Manufacturing/Construction",0
"2780",1997,"ATG","Fugitive Emissions",0
"2781",1998,"ATG","Total excluding LUCF",0.57
"2782",1998,"ATG","Total including LUCF",0.57
"2783",1998,"ATG","Energy",0.33
"2784",1998,"ATG","Industrial Processes",0.05
"2785",1998,"ATG","Electricity/Heat",0.16
"2786",1998,"ATG","Bunker Fuels",0.23
"2787",1998,"ATG","Transportation",0.16
"2788",1998,"ATG","Waste",0.14
"2789",1998,"ATG","Agriculture",0.04
"2790",1998,"ATG","Building",0.01
"2791",1998,"ATG","Other Fuel Combustion",0.01
"2792",1998,"ATG","Land-Use Change and Forestry",0
"2793",1998,"ATG","Manufacturing/Construction",0
"2794",1998,"ATG","Fugitive Emissions",0
"2795",1999,"ATG","Total excluding LUCF",0.59
"2796",1999,"ATG","Total including LUCF",0.59
"2797",1999,"ATG","Energy",0.33
"2798",1999,"ATG","Industrial Processes",0.07
"2799",1999,"ATG","Electricity/Heat",0.16
"2800",1999,"ATG","Bunker Fuels",0.23
"2801",1999,"ATG","Transportation",0.16
"2802",1999,"ATG","Waste",0.15
"2803",1999,"ATG","Agriculture",0.04
"2804",1999,"ATG","Building",0.01
"2805",1999,"ATG","Other Fuel Combustion",0.01
"2806",1999,"ATG","Land-Use Change and Forestry",0
"2807",1999,"ATG","Manufacturing/Construction",0
"2808",1999,"ATG","Fugitive Emissions",0
"2809",2000,"ATG","Total excluding LUCF",0.61
"2810",2000,"ATG","Total including LUCF",0.61
"2811",2000,"ATG","Energy",0.34
"2812",2000,"ATG","Industrial Processes",0.08
"2813",2000,"ATG","Electricity/Heat",0.17
"2814",2000,"ATG","Bunker Fuels",0.22
"2815",2000,"ATG","Transportation",0.15
"2816",2000,"ATG","Waste",0.15
"2817",2000,"ATG","Agriculture",0.04
"2818",2000,"ATG","Building",0.01
"2819",2000,"ATG","Other Fuel Combustion",0.01
"2820",2000,"ATG","Land-Use Change and Forestry",0
"2821",2000,"ATG","Manufacturing/Construction",0
"2822",2000,"ATG","Fugitive Emissions",0
"2823",2001,"ATG","Total excluding LUCF",0.65
"2824",2001,"ATG","Total including LUCF",0.65
"2825",2001,"ATG","Energy",0.36
"2826",2001,"ATG","Industrial Processes",0.1
"2827",2001,"ATG","Electricity/Heat",0.18
"2828",2001,"ATG","Bunker Fuels",0.23
"2829",2001,"ATG","Transportation",0.16
"2830",2001,"ATG","Waste",0.15
"2831",2001,"ATG","Agriculture",0.04
"2832",2001,"ATG","Building",0.01
"2833",2001,"ATG","Other Fuel Combustion",0.01
"2834",2001,"ATG","Land-Use Change and Forestry",0
"2835",2001,"ATG","Manufacturing/Construction",0
"2836",2001,"ATG","Fugitive Emissions",0
"2837",2002,"ATG","Total excluding LUCF",0.71
"2838",2002,"ATG","Total including LUCF",0.71
"2839",2002,"ATG","Energy",0.4
"2840",2002,"ATG","Industrial Processes",0.11
"2841",2002,"ATG","Electricity/Heat",0.21
"2842",2002,"ATG","Bunker Fuels",0.24
"2843",2002,"ATG","Transportation",0.18
"2844",2002,"ATG","Waste",0.16
"2845",2002,"ATG","Agriculture",0.04
"2846",2002,"ATG","Building",0.01
"2847",2002,"ATG","Other Fuel Combustion",0.01
"2848",2002,"ATG","Land-Use Change and Forestry",0
"2849",2002,"ATG","Manufacturing/Construction",0
"2850",2002,"ATG","Fugitive Emissions",0
"2851",2003,"ATG","Total excluding LUCF",0.75
"2852",2003,"ATG","Total including LUCF",0.75
"2853",2003,"ATG","Energy",0.41
"2854",2003,"ATG","Industrial Processes",0.13
"2855",2003,"ATG","Electricity/Heat",0.22
"2856",2003,"ATG","Bunker Fuels",0.24
"2857",2003,"ATG","Transportation",0.18
"2858",2003,"ATG","Waste",0.16
"2859",2003,"ATG","Agriculture",0.05
"2860",2003,"ATG","Building",0.01
"2861",2003,"ATG","Other Fuel Combustion",0.01
"2862",2003,"ATG","Land-Use Change and Forestry",0
"2863",2003,"ATG","Manufacturing/Construction",0
"2864",2003,"ATG","Fugitive Emissions",0
"2865",2004,"ATG","Total excluding LUCF",0.76
"2866",2004,"ATG","Total including LUCF",0.76
"2867",2004,"ATG","Energy",0.4
"2868",2004,"ATG","Industrial Processes",0.15
"2869",2004,"ATG","Electricity/Heat",0.21
"2870",2004,"ATG","Bunker Fuels",0.23
"2871",2004,"ATG","Transportation",0.18
"2872",2004,"ATG","Waste",0.16
"2873",2004,"ATG","Agriculture",0.05
"2874",2004,"ATG","Building",0.01
"2875",2004,"ATG","Other Fuel Combustion",0.01
"2876",2004,"ATG","Land-Use Change and Forestry",0
"2877",2004,"ATG","Manufacturing/Construction",0
"2878",2004,"ATG","Fugitive Emissions",0
"2879",2005,"ATG","Total excluding LUCF",0.79
"2880",2005,"ATG","Total including LUCF",0.79
"2881",2005,"ATG","Energy",0.42
"2882",2005,"ATG","Industrial Processes",0.16
"2883",2005,"ATG","Electricity/Heat",0.22
"2884",2005,"ATG","Bunker Fuels",0.23
"2885",2005,"ATG","Transportation",0.18
"2886",2005,"ATG","Waste",0.16
"2887",2005,"ATG","Agriculture",0.05
"2888",2005,"ATG","Building",0.01
"2889",2005,"ATG","Other Fuel Combustion",0.01
"2890",2005,"ATG","Land-Use Change and Forestry",0
"2891",2005,"ATG","Manufacturing/Construction",0
"2892",2005,"ATG","Fugitive Emissions",0
"2893",2006,"ATG","Total excluding LUCF",0.86
"2894",2006,"ATG","Total including LUCF",0.86
"2895",2006,"ATG","Energy",0.45
"2896",2006,"ATG","Industrial Processes",0.2
"2897",2006,"ATG","Electricity/Heat",0.24
"2898",2006,"ATG","Bunker Fuels",0.24
"2899",2006,"ATG","Transportation",0.19
"2900",2006,"ATG","Waste",0.17
"2901",2006,"ATG","Agriculture",0.05
"2902",2006,"ATG","Building",0.01
"2903",2006,"ATG","Other Fuel Combustion",0.01
"2904",2006,"ATG","Land-Use Change and Forestry",0
"2905",2006,"ATG","Manufacturing/Construction",0
"2906",2006,"ATG","Fugitive Emissions",0
"2907",2007,"ATG","Total excluding LUCF",0.92
"2908",2007,"ATG","Total including LUCF",0.92
"2909",2007,"ATG","Energy",0.47
"2910",2007,"ATG","Industrial Processes",0.23
"2911",2007,"ATG","Electricity/Heat",0.26
"2912",2007,"ATG","Bunker Fuels",0.25
"2913",2007,"ATG","Transportation",0.19
"2914",2007,"ATG","Waste",0.17
"2915",2007,"ATG","Agriculture",0.05
"2916",2007,"ATG","Building",0.01
"2917",2007,"ATG","Other Fuel Combustion",0.01
"2918",2007,"ATG","Land-Use Change and Forestry",0
"2919",2007,"ATG","Manufacturing/Construction",0
"2920",2007,"ATG","Fugitive Emissions",0
"2921",2008,"ATG","Total excluding LUCF",0.97
"2922",2008,"ATG","Total including LUCF",0.97
"2923",2008,"ATG","Energy",0.49
"2924",2008,"ATG","Industrial Processes",0.27
"2925",2008,"ATG","Electricity/Heat",0.27
"2926",2008,"ATG","Bunker Fuels",0.25
"2927",2008,"ATG","Transportation",0.2
"2928",2008,"ATG","Waste",0.17
"2929",2008,"ATG","Agriculture",0.04
"2930",2008,"ATG","Building",0.01
"2931",2008,"ATG","Other Fuel Combustion",0.01
"2932",2008,"ATG","Land-Use Change and Forestry",0
"2933",2008,"ATG","Manufacturing/Construction",0
"2934",2008,"ATG","Fugitive Emissions",0
"2935",2009,"ATG","Total excluding LUCF",1.93
"2936",2009,"ATG","Total including LUCF",1.93
"2937",2009,"ATG","Energy",1.4
"2938",2009,"ATG","Industrial Processes",0.31
"2939",2009,"ATG","Electricity/Heat",0.75
"2940",2009,"ATG","Bunker Fuels",0.7
"2941",2009,"ATG","Transportation",0.61
"2942",2009,"ATG","Waste",0.17
"2943",2009,"ATG","Agriculture",0.04
"2944",2009,"ATG","Building",0.04
"2945",2009,"ATG","Other Fuel Combustion",0.01
"2946",2009,"ATG","Land-Use Change and Forestry",0
"2947",2009,"ATG","Manufacturing/Construction",0
"2948",2009,"ATG","Fugitive Emissions",0
"2949",2010,"ATG","Total excluding LUCF",1.04
"2950",2010,"ATG","Total including LUCF",1.04
"2951",2010,"ATG","Energy",0.5
"2952",2010,"ATG","Industrial Processes",0.34
"2953",2010,"ATG","Electricity/Heat",0.29
"2954",2010,"ATG","Bunker Fuels",0.21
"2955",2010,"ATG","Transportation",0.19
"2956",2010,"ATG","Waste",0.18
"2957",2010,"ATG","Agriculture",0.02
"2958",2010,"ATG","Building",0.01
"2959",2010,"ATG","Other Fuel Combustion",0.01
"2960",2010,"ATG","Land-Use Change and Forestry",0
"2961",2010,"ATG","Manufacturing/Construction",0
"2962",2010,"ATG","Fugitive Emissions",0
"2963",2011,"ATG","Total excluding LUCF",1.07
"2964",2011,"ATG","Total including LUCF",1.07
"2965",2011,"ATG","Energy",0.52
"2966",2011,"ATG","Industrial Processes",0.35
"2967",2011,"ATG","Electricity/Heat",0.3
"2968",2011,"ATG","Bunker Fuels",0.23
"2969",2011,"ATG","Transportation",0.19
"2970",2011,"ATG","Waste",0.18
"2971",2011,"ATG","Agriculture",0.02
"2972",2011,"ATG","Building",0.01
"2973",2011,"ATG","Other Fuel Combustion",0.01
"2974",2011,"ATG","Land-Use Change and Forestry",0
"2975",2011,"ATG","Manufacturing/Construction",0
"2976",2011,"ATG","Fugitive Emissions",0
"2977",2012,"ATG","Total excluding LUCF",1.29
"2978",2012,"ATG","Total including LUCF",1.29
"2979",2012,"ATG","Energy",0.72
"2980",2012,"ATG","Industrial Processes",0.36
"2981",2012,"ATG","Electricity/Heat",0.42
"2982",2012,"ATG","Bunker Fuels",0.33
"2983",2012,"ATG","Transportation",0.28
"2984",2012,"ATG","Waste",0.18
"2985",2012,"ATG","Agriculture",0.02
"2986",2012,"ATG","Building",0.02
"2987",2012,"ATG","Other Fuel Combustion",0.01
"2988",2012,"ATG","Land-Use Change and Forestry",0
"2989",2012,"ATG","Manufacturing/Construction",0
"2990",2012,"ATG","Fugitive Emissions",0
"2991",2013,"ATG","Total excluding LUCF",1.06
"2992",2013,"ATG","Total including LUCF",1.06
"2993",2013,"ATG","Energy",0.48
"2994",2013,"ATG","Industrial Processes",0.37
"2995",2013,"ATG","Electricity/Heat",0.28
"2996",2013,"ATG","Bunker Fuels",0.21
"2997",2013,"ATG","Transportation",0.19
"2998",2013,"ATG","Waste",0.18
"2999",2013,"ATG","Agriculture",0.02
"3000",2013,"ATG","Building",0.01
"3001",2013,"ATG","Other Fuel Combustion",0.01
"3002",2013,"ATG","Land-Use Change and Forestry",0
"3003",2013,"ATG","Manufacturing/Construction",0
"3004",2013,"ATG","Fugitive Emissions",0
"3005",2014,"ATG","Total excluding LUCF",1.07
"3006",2014,"ATG","Total including LUCF",1.07
"3007",2014,"ATG","Energy",0.49
"3008",2014,"ATG","Industrial Processes",0.38
"3009",2014,"ATG","Electricity/Heat",0.28
"3010",2014,"ATG","Bunker Fuels",0.22
"3011",2014,"ATG","Transportation",0.19
"3012",2014,"ATG","Waste",0.18
"3013",2014,"ATG","Agriculture",0.02
"3014",2014,"ATG","Building",0.01
"3015",2014,"ATG","Other Fuel Combustion",0.01
"3016",2014,"ATG","Land-Use Change and Forestry",0
"3017",2014,"ATG","Manufacturing/Construction",0
"3018",2014,"ATG","Fugitive Emissions",0
"3019",2015,"ATG","Total excluding LUCF",1.1
"3020",2015,"ATG","Total including LUCF",1.1
"3021",2015,"ATG","Energy",0.5
"3022",2015,"ATG","Industrial Processes",0.39
"3023",2015,"ATG","Electricity/Heat",0.28
"3024",2015,"ATG","Bunker Fuels",0.22
"3025",2015,"ATG","Transportation",0.2
"3026",2015,"ATG","Waste",0.19
"3027",2015,"ATG","Agriculture",0.02
"3028",2015,"ATG","Building",0.01
"3029",2015,"ATG","Other Fuel Combustion",0.01
"3030",2015,"ATG","Land-Use Change and Forestry",0
"3031",2015,"ATG","Manufacturing/Construction",0
"3032",2015,"ATG","Fugitive Emissions",NA
"3033",2016,"ATG","Total excluding LUCF",1.13
"3034",2016,"ATG","Total including LUCF",1.13
"3035",2016,"ATG","Energy",0.51
"3036",2016,"ATG","Industrial Processes",0.41
"3037",2016,"ATG","Electricity/Heat",0.28
"3038",2016,"ATG","Bunker Fuels",0.22
"3039",2016,"ATG","Transportation",0.21
"3040",2016,"ATG","Waste",0.19
"3041",2016,"ATG","Agriculture",0.02
"3042",2016,"ATG","Building",0.01
"3043",2016,"ATG","Other Fuel Combustion",0.01
"3044",2016,"ATG","Land-Use Change and Forestry",0
"3045",2016,"ATG","Manufacturing/Construction",0
"3046",2016,"ATG","Fugitive Emissions",NA
"3047",2017,"ATG","Total excluding LUCF",1.16
"3048",2017,"ATG","Total including LUCF",1.16
"3049",2017,"ATG","Energy",0.51
"3050",2017,"ATG","Industrial Processes",0.44
"3051",2017,"ATG","Electricity/Heat",0.28
"3052",2017,"ATG","Bunker Fuels",0.22
"3053",2017,"ATG","Transportation",0.21
"3054",2017,"ATG","Waste",0.19
"3055",2017,"ATG","Agriculture",0.02
"3056",2017,"ATG","Building",0.01
"3057",2017,"ATG","Other Fuel Combustion",0.01
"3058",2017,"ATG","Land-Use Change and Forestry",0
"3059",2017,"ATG","Manufacturing/Construction",0
"3060",2017,"ATG","Fugitive Emissions",NA
"3061",2018,"ATG","Total excluding LUCF",1.21
"3062",2018,"ATG","Total including LUCF",1.21
"3063",2018,"ATG","Energy",0.54
"3064",2018,"ATG","Industrial Processes",0.46
"3065",2018,"ATG","Electricity/Heat",0.3
"3066",2018,"ATG","Bunker Fuels",0.23
"3067",2018,"ATG","Transportation",0.22
"3068",2018,"ATG","Waste",0.19
"3069",2018,"ATG","Agriculture",0.02
"3070",2018,"ATG","Building",0.01
"3071",2018,"ATG","Other Fuel Combustion",0.01
"3072",2018,"ATG","Land-Use Change and Forestry",0
"3073",2018,"ATG","Manufacturing/Construction",0
"3074",2018,"ATG","Fugitive Emissions",NA
"3075",1990,"AUS","Total including LUCF",558.21
"3076",1990,"AUS","Total excluding LUCF",503.82
"3077",1990,"AUS","Energy",295.07
"3078",1990,"AUS","Electricity/Heat",142.8
"3079",1990,"AUS","Agriculture",178.01
"3080",1990,"AUS","Transportation",62.03
"3081",1990,"AUS","Manufacturing/Construction",42.85
"3082",1990,"AUS","Fugitive Emissions",30.27
"3083",1990,"AUS","Industrial Processes",10.81
"3084",1990,"AUS","Bunker Fuels",6.5
"3085",1990,"AUS","Building",8.63
"3086",1990,"AUS","Other Fuel Combustion",8.49
"3087",1990,"AUS","Waste",19.93
"3088",1990,"AUS","Land-Use Change and Forestry",54.39
"3089",1991,"AUS","Total including LUCF",558.13
"3090",1991,"AUS","Total excluding LUCF",503.74
"3091",1991,"AUS","Energy",297.17
"3092",1991,"AUS","Electricity/Heat",145.25
"3093",1991,"AUS","Agriculture",176.3
"3094",1991,"AUS","Transportation",60.59
"3095",1991,"AUS","Manufacturing/Construction",43.1
"3096",1991,"AUS","Fugitive Emissions",30.81
"3097",1991,"AUS","Industrial Processes",10.37
"3098",1991,"AUS","Bunker Fuels",6.47
"3099",1991,"AUS","Building",8.68
"3100",1991,"AUS","Other Fuel Combustion",8.74
"3101",1991,"AUS","Waste",19.91
"3102",1991,"AUS","Land-Use Change and Forestry",54.39
"3103",1992,"AUS","Total including LUCF",560.3
"3104",1992,"AUS","Total excluding LUCF",505.91
"3105",1992,"AUS","Energy",303.1
"3106",1992,"AUS","Electricity/Heat",147.68
"3107",1992,"AUS","Agriculture",172.85
"3108",1992,"AUS","Transportation",62.08
"3109",1992,"AUS","Manufacturing/Construction",42.82
"3110",1992,"AUS","Fugitive Emissions",32.57
"3111",1992,"AUS","Industrial Processes",10.3
"3112",1992,"AUS","Bunker Fuels",6.84
"3113",1992,"AUS","Building",9.01
"3114",1992,"AUS","Other Fuel Combustion",8.94
"3115",1992,"AUS","Waste",19.65
"3116",1992,"AUS","Land-Use Change and Forestry",54.39
"3117",1993,"AUS","Total including LUCF",559.98
"3118",1993,"AUS","Total excluding LUCF",505.59
"3119",1993,"AUS","Energy",305.82
"3120",1993,"AUS","Electricity/Heat",149.11
"3121",1993,"AUS","Agriculture",170.38
"3122",1993,"AUS","Transportation",63.19
"3123",1993,"AUS","Manufacturing/Construction",43.72
"3124",1993,"AUS","Fugitive Emissions",31.17
"3125",1993,"AUS","Industrial Processes",9.91
"3126",1993,"AUS","Bunker Fuels",7.42
"3127",1993,"AUS","Building",9.37
"3128",1993,"AUS","Other Fuel Combustion",9.26
"3129",1993,"AUS","Waste",19.49
"3130",1993,"AUS","Land-Use Change and Forestry",54.39
"3131",1994,"AUS","Total including LUCF",563.06
"3132",1994,"AUS","Total excluding LUCF",508.67
"3133",1994,"AUS","Energy",309.57
"3134",1994,"AUS","Electricity/Heat",151.84
"3135",1994,"AUS","Agriculture",171.86
"3136",1994,"AUS","Transportation",64.83
"3137",1994,"AUS","Manufacturing/Construction",45.42
"3138",1994,"AUS","Fugitive Emissions",28.9
"3139",1994,"AUS","Industrial Processes",8.45
"3140",1994,"AUS","Bunker Fuels",7.81
"3141",1994,"AUS","Building",9.16
"3142",1994,"AUS","Other Fuel Combustion",9.42
"3143",1994,"AUS","Waste",18.79
"3144",1994,"AUS","Land-Use Change and Forestry",54.39
"3145",1995,"AUS","Total including LUCF",571.19
"3146",1995,"AUS","Total excluding LUCF",516.76
"3147",1995,"AUS","Energy",321.24
"3148",1995,"AUS","Electricity/Heat",158.06
"3149",1995,"AUS","Agriculture",169.11
"3150",1995,"AUS","Transportation",67.54
"3151",1995,"AUS","Manufacturing/Construction",46.21
"3152",1995,"AUS","Fugitive Emissions",30.03
"3153",1995,"AUS","Industrial Processes",7.69
"3154",1995,"AUS","Bunker Fuels",8.62
"3155",1995,"AUS","Building",9.72
"3156",1995,"AUS","Other Fuel Combustion",9.68
"3157",1995,"AUS","Waste",18.73
"3158",1995,"AUS","Land-Use Change and Forestry",54.43
"3159",1996,"AUS","Total including LUCF",571.01
"3160",1996,"AUS","Total excluding LUCF",514.52
"3161",1996,"AUS","Energy",332.66
"3162",1996,"AUS","Electricity/Heat",165.89
"3163",1996,"AUS","Agriculture",156.99
"3164",1996,"AUS","Transportation",70.02
"3165",1996,"AUS","Manufacturing/Construction",46
"3166",1996,"AUS","Fugitive Emissions",30.95
"3167",1996,"AUS","Industrial Processes",7.73
"3168",1996,"AUS","Bunker Fuels",9.13
"3169",1996,"AUS","Building",10.09
"3170",1996,"AUS","Other Fuel Combustion",9.72
"3171",1996,"AUS","Waste",17.14
"3172",1996,"AUS","Land-Use Change and Forestry",56.49
"3173",1997,"AUS","Total including LUCF",582.28
"3174",1997,"AUS","Total excluding LUCF",522.74
"3175",1997,"AUS","Energy",342.7
"3176",1997,"AUS","Electricity/Heat",170.11
"3177",1997,"AUS","Agriculture",155.51
"3178",1997,"AUS","Transportation",71.39
"3179",1997,"AUS","Manufacturing/Construction",47.48
"3180",1997,"AUS","Fugitive Emissions",33.63
"3181",1997,"AUS","Industrial Processes",7.63
"3182",1997,"AUS","Bunker Fuels",9.13
"3183",1997,"AUS","Building",10.17
"3184",1997,"AUS","Other Fuel Combustion",9.92
"3185",1997,"AUS","Waste",16.9
"3186",1997,"AUS","Land-Use Change and Forestry",59.54
"3187",1998,"AUS","Total including LUCF",608.08
"3188",1998,"AUS","Total excluding LUCF",550.57
"3189",1998,"AUS","Energy",363.46
"3190",1998,"AUS","Electricity/Heat",190.32
"3191",1998,"AUS","Agriculture",162.5
"3192",1998,"AUS","Transportation",71.39
"3193",1998,"AUS","Manufacturing/Construction",47.6
"3194",1998,"AUS","Fugitive Emissions",33.71
"3195",1998,"AUS","Industrial Processes",8.54
"3196",1998,"AUS","Bunker Fuels",9.5
"3197",1998,"AUS","Building",10.4
"3198",1998,"AUS","Other Fuel Combustion",10.04
"3199",1998,"AUS","Waste",16.08
"3200",1998,"AUS","Land-Use Change and Forestry",57.51
"3201",1999,"AUS","Total including LUCF",643.6
"3202",1999,"AUS","Total excluding LUCF",583.61
"3203",1999,"AUS","Energy",365.21
"3204",1999,"AUS","Electricity/Heat",194.12
"3205",1999,"AUS","Agriculture",194.07
"3206",1999,"AUS","Transportation",72.77
"3207",1999,"AUS","Manufacturing/Construction",47.47
"3208",1999,"AUS","Fugitive Emissions",30.46
"3209",1999,"AUS","Industrial Processes",8.17
"3210",1999,"AUS","Bunker Fuels",9.84
"3211",1999,"AUS","Building",10.31
"3212",1999,"AUS","Other Fuel Combustion",10.08
"3213",1999,"AUS","Waste",16.16
"3214",1999,"AUS","Land-Use Change and Forestry",59.99
"3215",2000,"AUS","Total including LUCF",661.97
"3216",2000,"AUS","Total excluding LUCF",608.21
"3217",2000,"AUS","Energy",373.01
